model,scenario,region,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110,2130,2150
REMIND,SSP1-PkBudg650,World,Emi|NH3,Mt NH3/yr,10.2791386,11.1431215,11.5519468,11.90001,12.7192406,13.2641192,12.8134074,12.2951197,12.1880754,12.5006638,13.1423593,13.7826833,15.1319249,16.4095253,17.4082779,18.3534569,17.967036,17.0371809,15.5346832
REMIND,SSP1-PkBudg650,World,Emi|NOX,Mt NOX/yr,115.1001208,109.8067467,107.8914904,96.871799,91.7276195,77.2411671,50.3977277,35.5695596,28.5366019,25.5867656,25.6256165,26.0045497,26.2347335,26.8673166,26.7527954,26.5165316,26.6847391,26.1602628,25.1789309
REMIND,SSP1-PkBudg650,World,Emi|OC,Mt OC/yr,35.3533499,32.7267706,31.9983804,28.13945,27.4637954,26.0853433,22.8932744,21.0046823,20.1832615,19.8951496,20.2516779,20.6580285,21.178333,21.6296182,21.5810204,21.4919955,21.4727749,21.3863292,21.2043909
REMIND,SSP1-PkBudg650,World,Emi|SF6,kt SF6/yr,6.644619,6.497156,7.605898,9.150764,10.477571,2.2961,2.166958,2.039262,1.902643,1.847799,1.758016,1.703314,1.552452,1.354702,1.11411,0.888283,0.888283,0.888283,0.888283
REMIND,SSP1-PkBudg650,World,Emi|SO2,Mt SO2/yr,132.2670794,103.6787077,83.2776536,67.933489,62.0813468,48.2213231,25.0885372,17.3394326,15.4279113,15.4525798,17.3133134,20.0390808,24.8457932,26.9778379,24.9980751,22.9281686,20.6547917,18.7149709,15.7810597
REMIND,SSP1-PkBudg650,World,Emi|VOC,Mt VOC/yr,138.3619569,139.0014686,140.9607475,135.957961,140.5803594,132.4086222,105.8341622,87.3003239,77.5499322,72.6387587,73.1047627,74.348283,74.4046239,75.4246202,74.8995391,73.2987393,72.6494482,66.3931765,58.5814867
REMIND,SSP2-EU21-NDC,World,Emi|BC,Mt BC/yr,10.3723012,9.5839988,8.4927172,6.947453,6.6537695,6.0599046,5.1282257,4.6034973,4.2691922,4.1057788,3.9869471,3.9942764,3.9442479,3.7474029,3.5812219,3.4096024,3.3915675,3.2974091,3.0827314
REMIND,SSP2-EU21-NDC,World,Emi|C2F6,kt C2F6/yr,1.668244,1.11851,0.849412,0.781519,0.613022,1.462369,1.119078,0.839444,0.62862,0.4799,0.36954,0.293419,0.190967,0.130345,0.079086,0.066534,0.066534,0.066534,0.066534
REMIND,SSP2-EU21-NDC,World,Emi|C6F14,kt C6F14/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND,SSP2-EU21-NDC,World,Emi|CF4,kt CF4/yr,5.703877,4.211538,4.792757,6.138551,7.102055,6.303493,5.110751,4.119234,3.193104,2.636718,2.234851,2.026285,1.691358,1.425489,1.175068,0.988551,0.988551,0.988551,0.988551
REMIND,SSP2-EU21-NDC,World,Emi|CH4,Mt CH4/yr,304.5218418,327.8475463,357.5331248,370.6596934,378.5787437,344.9069839,315.2353365,301.4688029,299.8150838,299.7177068,300.1410996,300.969938,296.9568014,293.4501256,284.2678835,282.0992767,277.3607261,265.3278817,253.9941105
REMIND,SSP2-EU21-NDC,World,Emi|CO,Mt CO/yr,833.9838255,814.1471206,804.6918918,733.19611,714.9088981,683.8723168,620.541851,582.7321109,558.4286051,548.1235396,544.060279,554.8422769,561.7773399,550.6671429,542.5939726,534.417322,531.4699131,514.1608969,482.492395
REMIND,SSP2-EU21-NDC,World,Emi|CO2,Mt CO2/yr,35520.3105339,38596.3001717,41075.0225417,43532.2871881,43223.3781433,36433.3578151,27507.2868971,20919.9016667,17118.4347504,14376.343401,12580.9124504,12986.1331285,13385.8609696,13776.9161488,14097.9215722,13667.1350874,13856.7808316,11424.6919745,8086.5687371
REMIND,SSP2-EU21-NDC,World,Emi|CO2|+|Land-Use Change,Mt CO2/yr,4396.3854,4384.57536,3630.09625,4783.52446,2836.4720633,2496.5305567,2054.03396,2548.9667867,2908.39219,2667.3361367,1986.1742267,2823.91692,3138.1901467,2385.5670667,1878.87975,1624.80824,2204.5028867,1503.1650333,1499.0779833
REMIND,SSP2-EU21-NDC,World,Emi|HFC|HFC125,kt HFC125/yr,18.863544,33.943372,57.788612,80.792671,104.21732,23.249324,8.394232,7.249757,4.593345,5.066544,5.509946,5.970215,6.963626,8.103964,9.153444,9.850546,9.850546,9.850546,9.850546
REMIND,SSP2-EU21-NDC,World,Emi|HFC|HFC134a,kt HFC134a/yr,136.433956,175.35131,216.9664,278.810848,330.540618,165.754973,60.146827,51.900875,33.275218,36.507986,39.552955,42.76651,49.680913,57.611836,64.905156,69.73675,69.73675,69.73675,69.73675
REMIND,SSP2-EU21-NDC,World,Emi|HFC|HFC143a,kt HFC143a/yr,11.983174,20.581125,26.732736,34.545424,41.527574,21.696127,7.833452,6.765434,4.286482,4.728068,5.141849,5.57137,6.498416,7.562575,8.541942,9.192472,9.192472,9.192472,9.192472
REMIND,SSP2-EU21-NDC,World,Emi|HFC|HFC227ea,kt HFC227ea/yr,2.244131,3.466259,5.030609,7.558348,9.604392,0.419842,0.229793,0.264316,0.294517,0.324713,0.342184,0.35966,0.364105,0.35855,0.346286,0.330887,0.330887,0.330887,0.330887
REMIND,SSP2-EU21-NDC,World,Emi|HFC|HFC23,kt HFC23/yr,13.403647,10.909845,8.907428,9.534994,8.847569,0.59481,0.47585,0.380676,0.304542,0.243634,0.188671,0.138462,0.072648,0.036276,0.0,0.0,0.0,0.0,0.0
REMIND,SSP2-EU21-NDC,World,Emi|HFC|HFC245fa,kt HFC245fa/yr,2.17106,7.939234,10.915039,14.010347,17.045905,2.451379,0.987462,0.335978,0.233284,0.09748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REMIND,SSP2-EU21-NDC,World,Emi|HFC|HFC32,kt HFC32/yr,3.687053,14.468934,31.324192,52.815716,71.989107,34.299397,11.425396,10.296251,7.0241,7.752026,8.420121,9.101187,10.537079,12.131424,13.591927,14.460721,14.460721,14.460721,14.460721
REMIND,SSP2-EU21-NDC,World,Emi|HFC|HFC43-10,kt HFC43-10/yr,0.01255,0.013038,0.018379,0.019322,0.022462,0.061843,0.029379,0.029989,0.030497,0.030998,0.031448,0.031896,0.032609,0.033045,0.033175,0.03302,0.03302,0.03302,0.03302
REMIND,SSP2-EU21-NDC,World,Emi|N2O,kt N2O/yr,8173.1716675,8957.5553504,9503.271418,9569.5718639,10126.740367,10413.6359413,10701.1949664,11250.1130713,11803.2437409,12292.7421662,12536.9493867,12700.0186198,12737.3000443,12216.4358352,11654.7781,11225.5068401,11089.9628644,10727.8308829,10512.4359514
REMIND,SSP2-EU21-NDC,World,Emi|NH3,Mt NH3/yr,10.2449863,11.1135261,11.5225936,11.87151,12.6895747,13.2598994,13.359793,13.512306,13.925136,14.6419255,15.5592421,16.9519438,18.8720137,20.2153297,21.0992272,21.9446993,21.8704774,21.1977424,19.4907701
REMIND,SSP2-EU21-NDC,World,Emi|NOX,Mt NOX/yr,114.7759791,109.3819144,107.4982072,96.456542,91.0389007,79.6419002,64.3239108,56.3239967,51.633445,48.785569,47.1534678,46.6285187,44.9721816,42.6487147,40.426051,38.1638168,38.2833452,37.0795223,33.7984417
REMIND,SSP2-EU21-NDC,World,Emi|OC,Mt OC/yr,34.2298592,31.884716,31.353225,27.633739,27.1235713,26.27208,24.2221132,23.015279,22.2075716,21.7115608,21.2470206,21.0581281,20.7001998,20.2266441,20.00447,20.0055308,19.9871183,19.7964971,19.3524004
REMIND,SSP2-EU21-NDC,World,Emi|SF6,kt SF6/yr,6.644618,6.497156,7.605897,9.150765,10.47757,2.496184,2.304421,2.036111,1.875867,1.722046,1.629722,1.618019,1.570982,1.428932,1.247815,1.030824,1.030824,1.030824,1.030824
REMIND,SSP2-EU21-NDC,World,Emi|SO2,Mt SO2/yr,133.5150383,104.1474116,83.4608391,67.866049,61.4049224,48.7531572,34.6752126,30.2530363,28.9187296,28.8392662,28.9836269,30.4846613,33.1345959,33.0764478,30.5665307,27.5464803,25.6251982,23.8749886,19.7130412
REMIND,SSP2-EU21-NDC,World,Emi|VOC,Mt VOC/yr,136.2306825,137.2177484,139.6395888,134.887321,139.8272282,136.1119323,125.199468,120.6108579,117.8022323,117.334666,116.300684,117.0069384,119.8989339,118.9161802,120.6783178,120.1884524,119.6240205,108.9721326,92.7575377
REMIND,SSP2-EU21-NPi2025,World,Emi|BC,Mt BC/yr,10.3723012,9.5839988,8.4927172,6.947453,6.6537695,6.3559315,5.7872659,5.4766372,5.3040807,5.2241277,5.0582241,5.0676131,4.9775498,4.6191333,4.2895942,3.9900249,3.9299838,3.7885714,3.5302853
REMIND,SSP2-EU21-NPi2025,World,Emi|C2F6,kt C2F6/yr,1.668244,1.11851,0.849412,0.781519,0.613022,1.462369,1.119078,0.839444,0.62862,0.4799,0.36954,0.293419,0.190967,0.130345,0.079086,0.066534,0.066534,0.066534,0.066534
REMIND,SSP2-EU21-NPi2025,World,Emi|C6F14,kt C6F14/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
